N,P,K,temperature,humidity,ph,rainfall,crop_fertilizer
112,112,133,27.96346586310824,62.72236057037334,4.6389597897791255,262.2899618561641,Rice || Urea
41,79,198,29.340320856487644,84.84604331568563,4.785291957651257,218.46145756509424,Sugarcane || Muriate of Potash
20,117,152,18.945745816636883,52.544905033054874,4.776920502982527,121.37779563562631,Cotton || Ammonium Sulfate
54,53,63,35.6772898799811,87.49383407587558,5.3415462179764965,148.4868576315245,Cotton || Ammonium Sulfate
42,30,36,23.32747371917955,81.30697634410086,5.661178062795658,64.47240855110164,Cotton || Ammonium Sulfate
111,37,22,15.356241073704005,60.07444902772457,7.6461746236401895,57.534075047867546,Wheat || DAP
20,113,168,31.299767675082553,79.90438066430227,5.137561062995685,150.9412582825841,Sugarcane || Muriate of Potash
97,63,172,28.72071316806411,92.68007787168838,4.6763688655901285,112.38318578702165,Sugarcane || Muriate of Potash
50,63,69,20.209328464584964,62.53818308392093,6.075950030852221,187.0721373126714,Maize || NPK 15-15-15
85,74,15,28.15948682488526,49.305630737209015,6.165568680567681,50.32051970669726,Maize || NPK 15-15-15
130,109,206,17.7164108655934,91.50899000300936,6.3036293527558165,69.22393062389571,Sugarcane || Muriate of Potash
55,30,67,23.56582334285377,71.22465731379539,7.807614176107874,247.64579466553485,Cotton || Ammonium Sulfate
89,116,58,35.384725576350455,41.31590974882552,4.892021659483767,175.91478916458507,Maize || NPK 15-15-15
63,108,160,15.471890062179485,69.36096895140136,7.315768329687849,210.89308808589453,Wheat || DAP
95,22,171,22.054107699674013,65.03485336689792,5.851782284181163,242.07330848975096,Rice || Urea
101,66,35,33.34970304272903,86.3353336445338,5.73992054574188,151.32024230801252,Maize || NPK 15-15-15
106,58,56,37.20676338456063,66.84171138581128,8.23017250434392,222.65449215219428,Rice || Urea
11,127,14,23.802079546966695,50.313946060657,5.493874097666968,165.90053897764585,Maize || NPK 15-15-15
42,63,29,25.181990123727033,75.53864383189331,7.070127341357465,93.45970486568893,Maize || NPK 15-15-15
86,19,143,26.87647100637801,67.55452715213481,5.600511029504368,121.03748051222549,Sugarcane || Muriate of Potash
125,62,207,36.24105168247648,48.982677696012345,6.5285755305615405,157.6841058533586,Cotton || Ammonium Sulfate
112,53,68,34.31337656540278,69.41767147657447,7.645171570385111,116.05253252134499,Cotton || Ammonium Sulfate
112,56,201,16.435629240162754,84.29213467338117,8.026890094065042,120.52664592397561,Wheat || DAP
99,62,155,23.35570326402395,36.714255063440625,7.854788961180201,120.97427949970394,Cotton || Ammonium Sulfate
131,83,141,24.064011133107083,72.85106231870671,6.828722944578559,69.481594925705,Sugarcane || Muriate of Potash
115,55,26,32.516498902867674,55.97511174706352,5.4952652613528885,60.31422573094033,Cotton || Ammonium Sulfate
128,22,23,27.675214947741317,52.56028674556545,7.144933533047463,51.15904952591304,Cotton || Ammonium Sulfate
58,46,215,29.009732012754338,58.55526502166668,7.3396201831184325,66.62950264824082,Cotton || Ammonium Sulfate
113,111,22,37.95319759930606,55.521359854878895,4.542767960454006,122.48970211254831,Maize || NPK 15-15-15
70,33,144,13.94896113022034,84.93434640250649,6.256842043727499,182.52923338793371,Sugarcane || Muriate of Potash
132,11,137,17.798255411877058,51.487868646074034,7.873048171287057,85.15526253025814,Wheat || DAP
18,95,53,22.605294371660218,78.98918138639513,6.4583503849721895,253.1221230406331,Maize || NPK 15-15-15
15,90,128,21.042342479271067,40.64358921371532,5.745501768653284,234.01178349746786,Cotton || Ammonium Sulfate
82,109,152,12.562784595021574,92.08378234906493,7.987191084098651,164.92650707419926,Wheat || DAP
112,23,28,14.386217768250571,72.3389982349131,5.123522790119223,213.81035939520638,Rice || Urea
50,19,72,29.70478557649298,77.4031146226736,5.325780929664802,127.91884592770202,Cotton || Ammonium Sulfate
123,44,172,34.86243604742658,52.88235992566706,7.249489467744533,48.82667025594158,Cotton || Ammonium Sulfate
17,34,90,25.36990229291542,59.725794122486874,5.9097437661063,257.03988340780955,Cotton || Ammonium Sulfate
81,12,172,26.018968067354457,48.42670317625857,7.352067342935116,70.67043718187728,Cotton || Ammonium Sulfate
101,120,156,18.632429253641863,90.95216514813343,5.130814485037968,267.50496313111637,Rice || Urea
71,111,157,31.964785454476495,64.28626682608265,5.509076358403384,177.2518211838664,Sugarcane || Muriate of Potash
93,26,109,31.546659271548666,72.82688693947941,5.126589513454534,113.33513464514319,Cotton || Ammonium Sulfate
71,21,172,27.297507919659072,79.05632183184292,8.311641254254038,158.92590959484272,Sugarcane || Muriate of Potash
120,63,169,17.529271449294914,57.26636546597234,6.1216158434036965,160.3911541415426,Cotton || Ammonium Sulfate
136,125,131,14.522473674164326,78.20609927234847,5.848879639640904,45.58889906621965,Sugarcane || Muriate of Potash
16,33,185,13.670202972285272,75.55954938538042,4.556808624683059,125.31036445219327,Sugarcane || Muriate of Potash
93,38,53,27.410097732714824,77.3395600324368,5.11367031764355,217.56779189030019,Rice || Urea
67,52,113,33.4509182977128,64.35379401227678,6.184543424969998,162.41660534816992,Cotton || Ammonium Sulfate
31,34,161,34.31659122630404,57.97624293749703,4.774011170287576,98.6152280823002,Cotton || Ammonium Sulfate
136,109,70,24.054173932929693,48.32493129253939,6.542957318024868,120.42636640886656,Maize || NPK 15-15-15
12,69,134,32.39105378197464,84.47758116805358,6.320061753857791,247.1330543478278,Sugarcane || Muriate of Potash
136,99,154,36.618885104866614,71.50100279190072,7.568672561377408,166.1319208360551,Sugarcane || Muriate of Potash
50,111,80,19.15442292468977,61.6611317658497,7.139210805601266,166.80450941229662,Maize || NPK 15-15-15
115,74,116,22.346969005899687,91.63975440263668,6.283789221282295,270.7521901722424,Rice || Urea
23,93,59,36.2184538075137,37.87032875042233,5.398642800420285,117.0115357687944,Maize || NPK 15-15-15
21,128,74,20.794005150249404,86.01031671230285,7.407454264071225,155.0898700254948,Maize || NPK 15-15-15
96,37,108,35.7607835483667,94.85495557675834,7.331448413816817,234.81126345300015,Rice || Urea
21,25,41,37.50716641861611,88.21652665297205,5.113184642061549,222.13893973288714,Cotton || Ammonium Sulfate
34,56,173,29.20707894293504,83.62619513693753,8.15900732570161,103.79186126288141,Sugarcane || Muriate of Potash
54,90,150,33.23914752710837,57.45835960437948,4.757620464060173,76.2618514252926,Cotton || Ammonium Sulfate
131,113,207,31.488184669748215,48.87885093573761,4.720150835570864,208.16909828496838,Rice || Urea
64,101,67,30.187890698003617,79.09103122997607,5.249401670649708,101.83748243372675,Maize || NPK 15-15-15
109,67,137,19.980207897512045,53.27452197731411,8.137843192195085,261.44219884581787,Rice || Urea
128,85,151,13.484452785606537,45.56238092929824,6.579992496147687,71.01944655741426,Wheat || DAP
62,36,174,20.919345045510916,82.19155322621548,7.6517636826916,116.39564803234637,Wheat || DAP
41,127,121,29.340335615301573,53.75261913420333,5.4113727523060025,53.14893926197931,Cotton || Ammonium Sulfate
60,62,216,14.665759153922835,89.8665037692403,6.460887898614963,208.79327364721075,Sugarcane || Muriate of Potash
53,51,77,12.309867557434295,85.43795868914751,5.933157854495529,253.90303573969558,Cotton || Ammonium Sulfate
91,68,49,15.632001687676405,85.85841977055532,7.811314428264771,192.6098865594417,Rice || Urea
46,56,196,30.60913408668068,81.29418356334958,4.5904177574369065,265.06072372275605,Sugarcane || Muriate of Potash
105,103,217,37.29263624306755,87.85288542648419,5.475370919864421,70.84095484029032,Sugarcane || Muriate of Potash
65,114,153,37.55968218998533,83.3448135306872,5.1102968972095155,61.05614254304774,Sugarcane || Muriate of Potash
114,43,199,24.843457877644887,71.15068181448372,7.936756154886277,241.219055480169,Rice || Urea
68,46,141,34.60315982580103,52.74936311491179,6.3701753987750624,245.32268209276185,Cotton || Ammonium Sulfate
44,15,182,31.157487849539105,88.29255159284895,6.116880175572865,239.44948650571075,Sugarcane || Muriate of Potash
102,16,99,25.02704616159969,85.43621736639152,6.297931048404319,231.75157660809896,Rice || Urea
106,105,37,26.891773856832256,63.372759332632704,8.387698202809341,126.93480734527844,Maize || NPK 15-15-15
85,105,105,15.567905812038648,37.34472116011731,7.901069577343696,92.19090006193306,Wheat || DAP
58,126,203,36.37919797603139,73.31262364411481,7.32547508740123,262.9129647994696,Sugarcane || Muriate of Potash
103,34,40,21.150174039026197,38.0358112205949,5.6619158368930185,113.68004388360015,Cotton || Ammonium Sulfate
33,42,12,23.59988066788641,90.57679771090443,5.160691998073791,135.61784371936773,Cotton || Ammonium Sulfate
46,64,145,29.463166005945368,92.69787539751843,8.185734516097813,207.89415026839197,Sugarcane || Muriate of Potash
13,67,33,20.6814642596904,46.36940875397625,6.1923020911859314,110.40545919855703,Maize || NPK 15-15-15
117,16,24,18.610738185712194,75.5833626832946,5.615023197874517,236.5912531746403,Rice || Urea
135,125,180,28.407284225025734,40.53614027376577,6.383683305670542,56.8083096716275,Cotton || Ammonium Sulfate
29,66,168,12.649586139328086,78.77101571438732,8.171389691281409,229.88384017334428,Wheat || DAP
59,21,210,30.738852912693652,55.83725996916047,6.048269253565173,184.444317428273,Cotton || Ammonium Sulfate
105,25,54,25.364607616789254,75.86300670382671,6.750563988992398,177.5184745872623,Cotton || Ammonium Sulfate
114,89,203,27.749596993544294,57.372590552130674,7.711865204434267,150.01048939327856,Cotton || Ammonium Sulfate
126,52,17,28.42888414041901,43.73405058999414,6.208530124193565,106.49094310802138,Cotton || Ammonium Sulfate
107,126,80,25.703304068806656,59.36659883015347,5.434167207705473,151.37686850349678,Maize || NPK 15-15-15
75,109,117,27.145878213459135,41.7604115980874,8.478102993532133,148.00684288448497,Cotton || Ammonium Sulfate
88,86,124,29.77849322313674,69.61299649861675,8.326283429808639,180.1010053079368,Rice || Urea
15,16,112,31.58109002667153,37.45709192896879,7.873916676502056,107.57782860532726,Cotton || Ammonium Sulfate
48,109,134,30.91376217343913,66.63918077599158,7.253495517543691,58.62293967427576,Sugarcane || Muriate of Potash
124,120,66,34.610027901038805,88.18211882573246,5.679462512278787,74.82146719339318,Maize || NPK 15-15-15
134,60,217,16.92552926235247,85.27239620716176,8.153651752656128,207.80258355077748,Rice || Urea
21,82,39,22.429847206786736,87.9669019775898,5.602226680484915,45.39815911252972,Maize || NPK 15-15-15
27,41,211,36.642697716375885,90.32292812762643,7.70323797870733,245.5463307149032,Sugarcane || Muriate of Potash
49,84,155,22.311354934044573,41.271673272541655,8.173032671765226,206.6553585951792,Cotton || Ammonium Sulfate
30,17,123,15.24662199955399,42.72483217254278,6.9120153617196465,224.3407699138519,Wheat || DAP
108,106,206,25.66157328541667,68.42040837878771,7.7122248715647155,240.63626778243395,Rice || Urea
35,96,126,14.846765286416016,88.63836010546575,7.6667803968069865,69.45050654324348,Wheat || DAP
17,98,176,17.274184206924495,93.46096739144184,5.2726310044839195,237.3882618328159,Sugarcane || Muriate of Potash
109,129,69,37.95628767084487,37.775715040399994,7.171697894384339,161.11418503817353,Maize || NPK 15-15-15
96,81,107,26.075428598299432,56.34644505203961,4.873871747617774,252.5257213007673,Rice || Urea
51,54,180,19.385518115051156,47.77365527959961,6.531400572549925,252.78078425448243,Wheat || DAP
23,95,135,37.86414881892156,80.35795093587488,5.14894219256231,45.80273050100085,Sugarcane || Muriate of Potash
87,68,182,37.13053188243372,73.41163211222192,6.165397995185726,131.88765171604933,Sugarcane || Muriate of Potash
11,13,160,23.45921506819085,42.19328188903073,7.83192829879375,166.33571100766562,Cotton || Ammonium Sulfate
128,113,206,18.770480828485617,64.01132404189829,8.448671358520818,202.80642154789646,Rice || Urea
46,76,103,33.798390590396934,76.12643134227748,5.771839326638471,108.68469920419214,Cotton || Ammonium Sulfate
78,38,143,30.60613864126643,81.74032363544225,6.6278227951327064,100.51414255951656,Sugarcane || Muriate of Potash
50,114,193,29.86047731009127,36.20316258704051,6.545192097481954,131.50377258137135,Cotton || Ammonium Sulfate
71,38,131,35.22095727438429,88.4281744390334,8.317606039324264,160.22528601997467,Sugarcane || Muriate of Potash
69,107,117,29.92484548065444,69.15688297703147,6.414334929731094,268.2750955372992,Cotton || Ammonium Sulfate
134,107,13,19.378746519080277,83.71454689759429,7.296424821598791,222.906032007385,Rice || Urea
120,37,102,30.04044220876904,83.47628180085701,8.187156932434105,143.03708006504928,Cotton || Ammonium Sulfate
23,86,160,19.95115129337526,46.39115961625815,5.993514238147361,53.0478828256441,Cotton || Ammonium Sulfate
93,88,15,31.740213471081873,41.610327215217985,8.108488952981551,80.44494211450225,Maize || NPK 15-15-15
139,96,41,28.113444216780717,78.2772361384296,8.169824887564054,149.42186183666007,Maize || NPK 15-15-15
79,53,115,14.012700351603515,44.38561512929714,8.222650015868522,235.31821602368902,Wheat || DAP
132,99,155,25.333719423313696,85.99624948428342,5.581784741885706,131.36692856256255,Sugarcane || Muriate of Potash
98,13,24,20.925825199089264,78.5713690317263,6.1014223770798335,169.23919617881432,Cotton || Ammonium Sulfate
37,99,177,20.54283645103965,85.50952186191574,7.981583632902808,254.0331726604245,Wheat || DAP
75,113,131,27.65866386180869,52.940760776560765,5.9366472971216755,259.31110226239093,Cotton || Ammonium Sulfate
14,18,105,20.380445436205047,53.995883624634146,6.901012131734021,91.78599914624544,Wheat || DAP
54,128,210,32.19923745332669,75.27329338077905,4.972218029040208,50.46278123022265,Sugarcane || Muriate of Potash
56,14,211,13.840577336290535,36.886757303536854,4.725099952444963,113.29852743316358,Cotton || Ammonium Sulfate
40,65,15,29.17009456229146,78.58980478024536,6.14797595796869,206.99255555818723,Maize || NPK 15-15-15
19,105,121,33.03906489507527,85.14698425127608,6.81566613037087,268.2669282343039,Sugarcane || Muriate of Potash
127,93,129,29.493623937931183,59.90981519624624,6.070796453435765,58.48767999618734,Cotton || Ammonium Sulfate
23,59,132,24.92795907051989,80.89272980530812,6.8109430806433675,46.83611453182516,Sugarcane || Muriate of Potash
89,84,200,36.70798235714071,45.476655018935716,6.560337504687141,252.19533111657324,Rice || Urea
102,24,76,19.798400734749652,54.33562362916908,7.242828917144303,219.5548645847539,Rice || Urea
19,41,115,12.498365075649422,93.45829778662865,7.098129724261559,278.1396589973381,Wheat || DAP
85,37,148,23.23172365804946,94.17969041360757,6.19698281282632,135.23029155175675,Sugarcane || Muriate of Potash
103,31,52,12.85831033340851,65.75630318129528,6.199980961679453,139.85221723282464,Cotton || Ammonium Sulfate
114,114,154,36.802355565686625,91.05618748783262,5.063113360048928,81.3548409513879,Sugarcane || Muriate of Potash
10,26,105,17.45786918944934,66.36384068341127,6.552954288385837,67.80331662336124,Wheat || DAP
29,68,141,32.51210262267087,52.49528768966944,6.8487165125427865,178.8923225416571,Cotton || Ammonium Sulfate
17,99,200,32.13887416253348,51.01395728592631,6.405957589415305,127.42840031075981,Cotton || Ammonium Sulfate
10,117,205,17.66095139175627,90.77034232208894,5.802829340347996,59.27594750685881,Sugarcane || Muriate of Potash
66,80,90,28.15188979248435,45.34678333843155,7.386594177006943,252.87689668559676,Maize || NPK 15-15-15
73,115,50,13.250053180647706,69.77794749210909,4.798646578580897,87.60555237983993,Maize || NPK 15-15-15
127,66,142,24.572939228300555,68.33150408376318,8.15776147901619,219.66024328084788,Rice || Urea
37,35,169,12.380825309084655,79.37730107917969,4.582573758183173,107.73486306834667,Sugarcane || Muriate of Potash
130,34,207,35.94974088470189,64.95457445148648,8.349400533753112,235.09715938067177,Rice || Urea
116,19,44,37.37823662918886,51.337139642488054,6.34942240373865,68.41524194263698,Cotton || Ammonium Sulfate
58,54,31,17.779351932603216,45.16378997789471,6.150679776014165,221.45718645322276,Cotton || Ammonium Sulfate
129,92,202,17.410756899505692,72.24912821035352,5.5257760698527525,63.54852973612299,Sugarcane || Muriate of Potash
53,20,159,31.59672459061537,78.13944541119399,4.540284539329132,147.2597890856664,Sugarcane || Muriate of Potash
65,86,121,18.587864369562695,69.17127672092195,5.5991610576871995,216.1610441439051,Sugarcane || Muriate of Potash
120,62,20,35.27199053820797,79.30107662727168,4.937599701841336,81.57241148485613,Maize || NPK 15-15-15
